"STATION","NAME","DATE","TMAX","TMIN"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-06","26","11"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-07","37","24"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-08","34","28"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-09","37","27"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-10","35","30"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-11","32","28"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-12","35","28"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-13","43","34"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-14","51","35"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-15","46","37"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-16","42","33"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-17","37","31"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-18","49","36"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-19","46","35"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-20","38","31"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-21","36","30"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-22","39","31"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-23","45","35"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-24","44","34"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-25","47","38"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-26","47","39"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-27","46","38"
"NOE00111040","TRONDHEIM VOLL, NO","2019-02-28","40","32"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-01","34","31"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-02","35","30"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-03","35","26"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-04","31","25"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-05","26","11"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-06","32","8"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-07","30","18"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-08","34","27"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-09","32","26"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-10","29","23"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-11","35","18"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-12","33","19"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-13","32","28"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-14","43","27"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-15","38","27"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-16","36","17"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-17","35","27"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-18","38","29"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-19","42","32"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-20","42","36"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-21","44","37"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-22","48","34"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-23","47","33"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-24","36","32"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-25","36","28"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-26","37","31"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-27","44","34"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-28","56","39"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-29","53","34"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-30","40","33"
"NOE00111040","TRONDHEIM VOLL, NO","2019-03-31","36","29"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-01","45","29"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-02","45","28"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-03","52","32"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-04","47","33"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-05","46","40"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-06","45","32"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-07","40","37"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-08","41","27"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-09","38","29"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-10","37","21"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-11","40","19"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-12","45","24"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-13","46","25"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-14","50","25"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-15","51","26"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-16","58","31"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-17","58","38"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-18","58","33"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-19","63","43"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-20","65","36"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-21","52","45"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-22","72","42"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-23","69","38"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-24","65","48"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-25","67","49"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-26","67","47"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-27","68","46"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-28","71","50"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-29","66","45"
"NOE00111040","TRONDHEIM VOLL, NO","2019-04-30","56","46"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-01","46","38"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-02","41","33"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-03","41","31"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-04","39","33"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-05","40","33"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-06","42","30"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-07","42","31"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-08","47","32"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-09","49","29"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-10","54","45"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-11","50","38"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-12","44","36"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-13","45","33"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-14","51","36"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-15","57","44"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-16","63","42"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-17","70","43"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-18","71","52"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-19","68","53"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-20","69","54"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-21","74","52"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-22","75","55"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-23","70","53"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-24","62","45"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-25","52","44"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-26","49","41"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-27","48","39"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-28","48","37"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-29","51","36"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-30","50","37"
"NOE00111040","TRONDHEIM VOLL, NO","2019-05-31","46","36"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-01","56","38"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-02","55","44"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-03","70","50"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-04","67","48"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-05","66","45"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-06","79","54"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-07","77","51"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-08","70","49"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-09","69","55"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-10","57","47"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-11","63","45"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-12","64","47"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-13","65","47"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-14","67","51"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-15","70","53"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-16","75","53"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-17","65","51"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-18","64","51"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-19","67","48"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-20","69","54"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-21","61","52"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-22","58","47"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-23","56","47"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-24","62","47"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-25","61","49"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-26","58","49"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-27","51","48"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-28","56","47"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-29","56","52"
"NOE00111040","TRONDHEIM VOLL, NO","2019-06-30","58","52"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-01","57","47"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-02","51","42"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-03","47","41"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-04","52","40"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-05","50","45"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-06","58","45"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-07","57","48"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-08","58","47"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-09","62","50"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-10","67","48"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-11","68","48"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-12","67","47"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-13","60","48"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-14","55","49"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-15","52","47"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-16","57","48"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-17","65","45"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-18","74","54"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-19","74","57"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-20","76","52"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-21","73","60"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-22","69","54"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-23","70","60"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-24","78","61"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-25","84","67"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-26","85","60"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-27","89","68"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-28","88","65"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-29","85","68"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-30","79","60"
"NOE00111040","TRONDHEIM VOLL, NO","2019-07-31","73","56"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-01","72","52"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-02","66","53"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-03","60","52"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-04","63","50"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-05","60","49"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-06","67","44"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-07","69","51"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-08","62","56"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-09","64","53"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-10","71","56"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-11","78","61"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-12","66","54"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-13","55","50"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-14","60","47"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-15","63","48"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-16","62","53"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-17","66","52"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-18","64","53"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-19","67","48"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-20","65","50"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-21","61","51"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-22","65","42"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-23","62","51"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-24","65","51"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-25","63","57"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-26","74","54"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-27","78","53"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-28","83","55"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-29","72","54"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-30","67","50"
"NOE00111040","TRONDHEIM VOLL, NO","2019-08-31","70","58"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-01","68","55"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-02","57","47"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-03","55","39"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-04","57","40"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-05","54","47"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-06","54","43"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-07","54","45"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-08","58","37"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-09","63","43"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-10","63","49"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-11","68","55"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-12","57","48"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-13","49","44"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-14","50","42"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-15","54","44"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-16","51","45"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-17","50","40"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-18","48","43"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-19","47","41"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-20","54","41"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-21","56","51"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-22","54","46"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-23","58","40"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-24","55","37"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-25","58","38"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-26","60","38"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-27","57","42"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-28","61","51"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-29","56","45"
"NOE00111040","TRONDHEIM VOLL, NO","2019-09-30","45","36"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-01","42","28"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-02","47","39"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-03","45","38"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-04","43","33"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-05","40","24"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-06","42","25"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-07","46","35"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-08","47","30"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-09","50","35"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-10","46","31"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-11","52","34"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-12","43","35"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-13","48","37"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-14","43","28"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-15","41","26"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-16","49","33"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-17","50","41"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-18","49","40"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-19","45","39"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-20","46","33"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-21","42","37"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-22","54","40"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-23","45","39"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-24","53","42"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-25","51","38"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-26","40","31"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-27","37","30"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-28","39","33"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-29","40","35"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-30","41","36"
"NOE00111040","TRONDHEIM VOLL, NO","2019-10-31",,"37"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-01","43","34"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-02","37","32"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-03","34","22"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-04","33","17"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-05","28","15"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-06","28","17"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-07","30","19"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-08","27","18"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-09","29","11"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-10","25","18"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-11","26","20"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-12","40","15"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-13","40","30"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-14","35","25"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-15","30","23"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-16","38","22"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-17","39","35"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-18","40","29"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-19","39","33"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-20","35","26"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-21","41","26"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-22","45","36"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-23","44","34"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-24","38","29"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-25","35","31"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-26","35","32"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-27","35","28"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-28","34","27"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-29","36","29"
"NOE00111040","TRONDHEIM VOLL, NO","2019-11-30","34","27"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-01","34","29"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-02","32","29"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-03","44","31"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-04","45","36"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-05","42","33"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-06","37","33"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-07","36","32"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-08","32","27"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-09","32","27"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-10","32","26"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-11","44","29"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-12","42","39"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-13","41","34"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-14","40","36"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-15","39","32"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-16","38","28"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-17","36","24"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-18","34","24"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-19","38","24"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-20","39","28"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-21","45","38"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-22","41","35"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-23","36","26"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-24","26","19"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-25","27","20"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-26","32","27"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-27","32","20"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-28","39","20"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-29","47","35"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-30","46","39"
"NOE00111040","TRONDHEIM VOLL, NO","2019-12-31","40","33"
"NOE00156787","RANHEIM, NO","2017-01-01","39","32"
"NOE00156787","RANHEIM, NO","2017-01-02","33","30"
"NOE00156787","RANHEIM, NO","2017-01-03","35","31"
"NOE00156787","RANHEIM, NO","2017-01-04","33","12"
"NOE00156787","RANHEIM, NO","2017-01-05","21","12"
"NOE00156787","RANHEIM, NO","2017-01-06","35","21"
"NOE00156787","RANHEIM, NO","2017-01-07","37","31"
"NOE00156787","RANHEIM, NO","2017-01-08","43","29"
"NOE00156787","RANHEIM, NO","2017-01-09","40","34"
"NOE00156787","RANHEIM, NO","2017-01-10","41","36"
"NOE00156787","RANHEIM, NO","2017-01-11","41","37"
"NOE00156787","RANHEIM, NO","2017-01-12","39","33"
"NOE00156787","RANHEIM, NO","2017-01-13","36","29"
"NOE00156787","RANHEIM, NO","2017-01-14","35","26"
"NOE00156787","RANHEIM, NO","2017-01-15","32","26"
"NOE00156787","RANHEIM, NO","2017-01-16","34","27"
"NOE00156787","RANHEIM, NO","2017-01-17","38","27"
"NOE00156787","RANHEIM, NO","2017-01-18","45","36"
"NOE00156787","RANHEIM, NO","2017-01-19","45","33"
"NOE00156787","RANHEIM, NO","2017-01-20","42","32"
"NOE00156787","RANHEIM, NO","2017-01-21","45","40"
"NOE00156787","RANHEIM, NO","2017-01-22","42","39"
"NOE00156787","RANHEIM, NO","2017-01-23","42","38"
"NOE00156787","RANHEIM, NO","2017-01-24","40","35"
"NOE00156787","RANHEIM, NO","2017-01-25","45","37"
"NOE00156787","RANHEIM, NO","2017-01-26","45","37"
"NOE00156787","RANHEIM, NO","2017-01-27","38","31"
"NOE00156787","RANHEIM, NO","2017-01-28","38","31"
"NOE00156787","RANHEIM, NO","2017-01-29","38","32"
"NOE00156787","RANHEIM, NO","2017-01-30","38","32"
"NOE00156787","RANHEIM, NO","2017-01-31","32","27"
"NOE00156787","RANHEIM, NO","2017-02-01","32","25"
"NOE00156787","RANHEIM, NO","2017-02-02","35","29"
"NOE00156787","RANHEIM, NO","2017-02-03","35","28"
"NOE00156787","RANHEIM, NO","2017-02-04","35","26"
"NOE00156787","RANHEIM, NO","2017-02-05","35","28"
"NOE00156787","RANHEIM, NO","2017-02-06","40","29"
"NOE00156787","RANHEIM, NO","2017-02-07","33","22"
"NOE00156787","RANHEIM, NO","2017-02-08","24","17"
"NOE00156787","RANHEIM, NO","2017-02-09","34","17"
"NOE00156787","RANHEIM, NO","2017-02-10","31","21"
"NOE00156787","RANHEIM, NO","2017-02-11","31","21"
"NOE00156787","RANHEIM, NO","2017-02-12","40","20"
"NOE00156787","RANHEIM, NO","2017-02-13","42","37"
"NOE00156787","RANHEIM, NO","2017-02-14","42","34"
"NOE00156787","RANHEIM, NO","2017-02-15","40","32"
"NOE00156787","RANHEIM, NO","2017-02-16","40","33"
"NOE00156787","RANHEIM, NO","2017-02-17","40","36"
"NOE00156787","RANHEIM, NO","2017-02-18","43","35"
"NOE00156787","RANHEIM, NO","2017-02-19","45","36"
"NOE00156787","RANHEIM, NO","2017-02-20","36","31"
"NOE00156787","RANHEIM, NO","2017-02-21","33","29"
"NOE00156787","RANHEIM, NO","2017-02-22","38","32"
"NOE00156787","RANHEIM, NO","2017-02-23","33","27"
"NOE00156787","RANHEIM, NO","2017-02-24","31","25"
"NOE00156787","RANHEIM, NO","2017-02-25","32","23"
"NOE00156787","RANHEIM, NO","2017-02-26","39","29"
"NOE00156787","RANHEIM, NO","2017-02-27","42","29"
"NOE00156787","RANHEIM, NO","2017-02-28","43","30"
"NOE00156787","RANHEIM, NO","2017-03-01","40","32"
"NOE00156787","RANHEIM, NO","2017-03-02","36","29"
"NOE00156787","RANHEIM, NO","2017-03-03","34","27"
"NOE00156787","RANHEIM, NO","2017-03-04","33","22"
"NOE00156787","RANHEIM, NO","2017-03-05","31","24"
"NOE00156787","RANHEIM, NO","2017-03-06","31","21"
"NOE00156787","RANHEIM, NO","2017-03-07","31","20"
"NOE00156787","RANHEIM, NO","2017-03-08","35","21"
"NOE00156787","RANHEIM, NO","2017-03-09","37","22"
"NOE00156787","RANHEIM, NO","2017-03-10","42","29"
"NOE00156787","RANHEIM, NO","2017-03-11","44","31"
"NOE00156787","RANHEIM, NO","2017-03-12","45","32"
